Physics,Maths,Chemistry,Biology,Mean,Locality,Budget,Entrance,prev_stream,College_Section
65,67,64,65,92.0,Nashik,110000.0,199,Arts,0
80,76,79,65,75.6,Pune,60000.0,78,Diploma,0
62,66,61,68,86.4,Mumbai,30000.0,175,Diploma,0
48,52,47,45,72.0,Pune,20000.0,168,Diploma,0
77,88,76,87,96.8,Pune,170000.0,156,Diploma,0
66,65,65,69,81.0,Pune,130000.0,140,Diploma,0
76,83,75,79,81.6,Pune,40000.0,95,Diploma,0
62,64,61,66,86.2,Mumbai,160000.0,178,Commerce,0
77,62,76,62,78.2,Nashik,130000.0,114,Diploma,0
69,84,68,85,100.0,Nashik,200000.0,194,Arts,0
61,55,60,52,84.8,Pune,180000.0,196,Diploma,0
59,69,58,65,79.0,Mumbai,80000.0,144,Arts,0
55,56,54,51,71.2,Mumbai,140000.0,140,Diploma,0
45,53,44,55,69.4,Mumbai,130000.0,150,Commerce,0
78,79,77,76,88.4,Pune,200000.0,132,Diploma,0
67,84,66,86,90.4,Nashik,190000.0,149,Diploma,0
65,81,64,77,92.0,Pune,40000.0,173,Diploma,0
69,77,68,69,78.8,Pune,200000.0,111,Commerce,0
57,69,56,68,89.0,Mumbai,20000.0,195,Commerce,0
59,41,58,42,62.4,Nashik,180000.0,112,Diploma,0
74,71,73,78,96.6,Mumbai,40000.0,187,Arts,0
82,62,81,62,74.0,Pune,110000.0,83,Diploma,0
81,80,80,76,100.8,Nashik,200000.0,187,Diploma,0
74,81,73,76,93.0,Mumbai,10000.0,161,Diploma,0
58,61,57,66,65.2,Mumbai,40000.0,84,Diploma,0
80,79,79,79,78.2,Mumbai,80000.0,74,Arts,0
35,28,34,27,50.8,Nashik,100000.0,130,Diploma,0
42,62,41,60,62.0,Nashik,30000.0,105,Diploma,0
60,51,59,56,63.2,Nashik,10000.0,90,Diploma,0
87,91,86,81,82.8,Nashik,40000.0,69,Commerce,0
84,83,83,75,98.0,Nashik,30000.0,165,Arts,0
83,86,82,88,93.0,Mumbai,100000.0,126,Arts,0
34,42,33,39,43.2,Mumbai,40000.0,68,Diploma,0
66,77,65,70,74.2,Mumbai,200000.0,93,Commerce,0
61,56,60,56,86.4,Mumbai,40000.0,199,Diploma,0
56,68,55,74,78.2,Pune,180000.0,138,Commerce,0
87,85,86,73,87.8,Nashik,100000.0,108,Arts,0
55,65,54,62,69.6,Mumbai,130000.0,112,Diploma,0
86,80,85,75,101.8,Mumbai,190000.0,183,Arts,0
52,66,51,73,83.4,Nashik,70000.0,175,Diploma,0
45,56,44,54,79.2,Nashik,50000.0,197,Arts,0
72,72,71,71,88.8,Mumbai,120000.0,158,Diploma,0
57,50,56,54,69.6,Nashik,80000.0,131,Diploma,0
68,72,67,64,68.2,Nashik,140000.0,70,Diploma,0
88,95,87,94,111.8,Mumbai,130000.0,195,Diploma,0
76,64,75,66,77.4,Mumbai,40000.0,106,Diploma,0
46,43,45,42,53.4,Pune,180000.0,91,Diploma,0
67,86,66,83,71.4,Nashik,120000.0,55,Diploma,0
92,87,91,78,81.0,Nashik,30000.0,57,Diploma,0
83,82,82,84,104.2,Mumbai,20000.0,190,Arts,0
80,75,79,77,94.4,Nashik,20000.0,161,Diploma,0
63,66,62,67,83.4,Pune,120000.0,159,Diploma,0
64,60,63,74,70.4,Pune,170000.0,91,Arts,0
54,52,53,51,75.2,Nashik,100000.0,166,Diploma,0
84,80,83,80,99.4,Nashik,10000.0,170,Diploma,0
73,68,72,66,68.0,Mumbai,140000.0,61,Diploma,0
80,83,79,83,89.8,Pune,140000.0,124,Diploma,0
56,52,55,55,54.0,Nashik,160000.0,52,Commerce,0
59,51,58,43,71.6,Nashik,60000.0,147,Arts,0
75,74,74,69,84.4,Nashik,100000.0,130,Arts,0
85,76,84,71,89.2,Pune,150000.0,130,Diploma,0
89,76,88,74,76.2,Nashik,40000.0,54,Diploma,0
58,70,57,68,75.4,Mumbai,90000.0,124,Diploma,0
65,64,64,62,80.0,Pune,190000.0,145,Diploma,0
68,60,67,53,66.4,Nashik,110000.0,84,Diploma,0
47,49,46,49,65.4,Mumbai,120000.0,136,Arts,0
71,83,70,83,82.2,Mumbai,10000.0,104,Diploma,0
60,70,59,70,83.4,Pune,170000.0,158,Diploma,0
80,80,79,72,90.4,Mumbai,180000.0,141,Commerce,0
54,52,53,52,74.0,Mumbai,150000.0,159,Diploma,0
62,73,61,70,79.4,Pune,90000.0,131,Commerce,0
64,73,63,68,91.4,Nashik,30000.0,189,Diploma,0
78,77,77,77,81.6,Mumbai,10000.0,99,Commerce,0
70,75,69,78,96.2,Pune,80000.0,189,Diploma,0
65,81,64,81,82.8,Mumbai,110000.0,123,Diploma,0
64,79,63,77,88.8,Mumbai,170000.0,161,Arts,0
79,79,78,78,75.0,Pune,90000.0,61,Diploma,0
44,50,43,51,54.2,Nashik,180000.0,83,Diploma,0
99,93,98,90,111.0,Pune,180000.0,175,Arts,0
76,73,75,68,80.0,Mumbai,40000.0,108,Arts,0
59,42,58,41,63.8,Mumbai,160000.0,119,Diploma,0
63,75,62,81,67.4,Mumbai,160000.0,56,Diploma,0
69,72,68,77,95.0,Nashik,60000.0,189,Diploma,0
88,92,87,95,108.2,Nashik,90000.0,179,Arts,0
71,76,70,70,69.0,Nashik,140000.0,58,Diploma,0
69,63,68,61,86.6,Mumbai,180000.0,172,Diploma,0
58,49,57,42,81.2,Pune,160000.0,200,Diploma,0
47,53,46,58,61.2,Pune,120000.0,102,Commerce,0
65,70,64,71,87.4,Nashik,20000.0,167,Diploma,0
88,85,87,76,89.6,Pune,180000.0,112,Arts,0
83,78,82,73,85.8,Nashik,170000.0,113,Diploma,0
85,92,84,93,89.8,Pune,180000.0,95,Diploma,0
59,63,58,75,74.6,Nashik,140000.0,118,Science,0
65,86,64,80,91.4,Pune,120000.0,162,Diploma,0
73,56,72,57,64.4,Nashik,190000.0,64,Diploma,0
53,52,52,42,55.2,Mumbai,190000.0,77,Arts,0
45,48,44,46,54.2,Pune,150000.0,88,Arts,0
73,79,72,84,93.4,Mumbai,110000.0,159,Diploma,0
70,78,69,78,87.6,Nashik,110000.0,143,Arts,0
37,46,36,46,60.2,Nashik,30000.0,136,Commerce,0
81,82,80,82,83.0,Pune,140000.0,90,Diploma,0
97,82,96,88,111.0,Mumbai,110000.0,192,Diploma,0
67,89,66,82,79.4,Nashik,40000.0,93,Diploma,0
88,75,87,76,84.6,Pune,190000.0,97,Commerce,0
77,76,76,77,82.8,Pune,50000.0,108,Diploma,0
76,70,75,68,95.0,Pune,140000.0,186,Arts,0
86,73,85,70,78.0,Mumbai,20000.0,76,Arts,0
63,60,62,57,60.0,Nashik,150000.0,58,Arts,0
65,73,64,75,79.0,Nashik,110000.0,118,Arts,0
78,77,77,80,97.6,Nashik,50000.0,176,Diploma,0
67,62,66,60,69.4,Nashik,110000.0,92,Commerce,0
46,41,45,43,60.0,Pune,20000.0,125,Diploma,0
71,74,70,68,81.2,Pune,70000.0,123,Commerce,0
40,46,39,50,50.6,Nashik,130000.0,78,Diploma,0
90,87,89,75,81.2,Nashik,40000.0,65,Diploma,0
81,78,80,81,96.4,Pune,70000.0,162,Commerce,0
56,54,55,52,62.2,Mumbai,100000.0,94,Diploma,0
67,84,66,81,71.8,Pune,110000.0,61,Arts,0
80,76,79,64,90.2,Nashik,60000.0,152,Diploma,0
74,75,73,83,76.0,Pune,150000.0,75,Arts,0
69,67,68,69,85.8,Nashik,120000.0,156,Diploma,0
99,87,98,81,91.2,Nashik,110000.0,91,Diploma,0
51,52,50,44,70.4,Pune,110000.0,155,Diploma,0
53,71,52,67,63.2,Nashik,140000.0,73,Diploma,0
49,57,48,52,56.6,Mumbai,200000.0,77,Commerce,0
73,76,72,80,98.2,Nashik,140000.0,190,Arts,0
66,60,65,57,88.4,Pune,190000.0,194,Diploma,0
67,61,66,68,89.8,Mumbai,180000.0,187,Arts,0
68,67,67,69,80.4,Mumbai,70000.0,131,Diploma,0
59,64,58,75,63.0,Nashik,110000.0,59,Arts,0
71,66,70,65,64.4,Pune,50000.0,50,Arts,0
77,82,76,91,92.6,Pune,160000.0,137,Diploma,0
83,72,82,78,73.2,Mumbai,30000.0,51,Arts,0
63,71,62,69,90.8,Mumbai,160000.0,189,Diploma,0
56,65,55,63,87.6,Nashik,20000.0,199,Diploma,0
67,79,66,84,71.0,Mumbai,170000.0,59,Diploma,0
75,86,74,79,98.8,Nashik,40000.0,180,Arts,0
71,81,70,80,95.4,Pune,70000.0,175,Diploma,0
43,53,42,53,54.6,Nashik,60000.0,82,Arts,0
41,46,40,43,58.2,Nashik,100000.0,121,Arts,0
82,90,81,94,97.6,Mumbai,110000.0,141,Diploma,0
61,61,60,62,80.8,Nashik,20000.0,160,Diploma,0
28,23,27,19,38.8,Mumbai,140000.0,97,Arts,0
82,75,81,77,81.2,Mumbai,40000.0,91,Diploma,0
41,55,40,51,63.0,Pune,200000.0,128,Diploma,0
71,60,70,61,86.8,Pune,60000.0,172,Commerce,0
47,37,46,35,45.6,Pune,50000.0,63,Arts,0
62,56,61,53,61.0,Mumbai,190000.0,73,Arts,0
90,78,89,81,107.4,Mumbai,170000.0,199,Arts,0
83,93,82,95,109.4,Pune,10000.0,194,Commerce,0
61,68,60,66,81.2,Nashik,130000.0,151,Arts,0
76,70,75,69,95.4,Pune,170000.0,187,Diploma,0
49,51,48,43,49.0,Mumbai,50000.0,54,Arts,0
24,38,23,27,59.8,Pune,60000.0,187,Commerce,0
35,55,34,60,76.2,Mumbai,90000.0,197,Diploma,0
58,61,57,52,85.6,Mumbai,120000.0,200,Diploma,0
61,73,60,63,90.0,Nashik,60000.0,193,Diploma,0
69,76,68,74,97.2,Nashik,110000.0,199,Arts,0
67,72,66,67,89.4,Pune,10000.0,175,Arts,0
79,73,78,67,89.8,Nashik,190000.0,152,Diploma,0
72,80,71,75,92.4,Pune,130000.0,164,Commerce,0
62,61,61,57,66.8,Nashik,160000.0,93,Diploma,0
77,94,76,95,102.2,Mumbai,150000.0,169,Diploma,0
75,74,74,66,84.4,Nashik,120000.0,133,Diploma,0
87,74,86,76,99.2,Mumbai,50000.0,173,Diploma,0
52,65,51,69,62.6,Mumbai,100000.0,76,Diploma,0
66,57,65,52,86.6,Mumbai,190000.0,193,Diploma,0
63,78,62,80,83.2,Pune,30000.0,133,Commerce,0
46,58,45,57,59.2,Pune,10000.0,90,Diploma,0
59,71,58,70,62.8,Pune,120000.0,56,Arts,0
61,72,60,70,73.4,Nashik,160000.0,104,Diploma,0
63,61,62,61,84.4,Pune,10000.0,175,Arts,0
42,66,41,69,67.2,Pune,10000.0,118,Diploma,0
59,62,58,61,62.6,Nashik,130000.0,73,Diploma,0
80,90,79,89,89.4,Nashik,60000.0,109,Diploma,0
58,62,57,59,81.6,Mumbai,190000.0,172,Arts,0
85,84,84,78,91.2,Mumbai,50000.0,125,Arts,0
52,58,51,58,78.8,Pune,50000.0,175,Diploma,0
27,34,26,32,43.2,Mumbai,20000.0,97,Arts,0
59,60,58,58,74.8,Mumbai,140000.0,139,Commerce,0
49,58,48,60,76.0,Pune,140000.0,165,Diploma,0
69,58,68,53,68.0,Nashik,110000.0,92,Commerce,0
61,66,60,61,83.4,Nashik,160000.0,169,Diploma,0
44,64,43,58,60.8,Nashik,90000.0,95,Science,0
73,84,72,85,102.4,Pune,130000.0,198,Diploma,0
84,77,83,71,100.4,Pune,190000.0,187,Diploma,0
45,73,44,70,60.4,Nashik,30000.0,70,Arts,0
74,74,73,72,71.2,Nashik,20000.0,63,Diploma,0
82,97,81,96,88.4,Nashik,200000.0,86,Diploma,0
59,70,58,73,63.8,Mumbai,80000.0,59,Arts,0
46,43,45,41,66.2,Mumbai,40000.0,156,Diploma,0
80,90,79,82,99.0,Mumbai,160000.0,164,Diploma,0
85,95,84,100,89.2,Nashik,140000.0,82,Diploma,0
71,83,70,77,75.8,Pune,120000.0,78,Arts,0
66,64,65,62,80.6,Nashik,40000.0,146,Diploma,0
80,86,79,83,97.8,Nashik,140000.0,161,Diploma,0
87,100,86,95,94.6,Nashik,170000.0,105,Diploma,0
79,81,78,71,79.6,Pune,100000.0,89,Science,0
38,49,37,45,59.4,Pune,180000.0,128,Diploma,0
38,43,37,43,58.4,Pune,30000.0,131,Commerce,0
67,76,66,75,94.6,Pune,80000.0,189,Arts,0
64,73,63,70,64.6,Pune,160000.0,53,Arts,0
57,78,56,67,71.6,Pune,130000.0,100,Arts,0
62,64,61,64,82.4,Nashik,20000.0,161,Diploma,0
73,70,72,75,73.6,Mumbai,200000.0,78,Science,0
73,67,72,59,87.0,Pune,50000.0,164,Arts,0
77,68,76,77,94.0,Pune,10000.0,172,Arts,0
76,67,75,67,67.0,Nashik,80000.0,50,Diploma,0
57,54,56,56,69.6,Nashik,50000.0,125,Arts,0
65,74,64,77,87.8,Pune,160000.0,159,Diploma,0
48,45,47,41,55.2,Mumbai,10000.0,95,Diploma,0
50,67,49,63,76.2,Nashik,200000.0,152,Diploma,0
85,89,84,95,89.2,Pune,30000.0,93,Arts,0
74,63,73,57,73.2,Mumbai,100000.0,99,Diploma,0
60,59,59,54,85.8,Mumbai,120000.0,197,Diploma,0
59,54,58,67,74.8,Nashik,190000.0,136,Diploma,0
53,43,52,43,65.4,Nashik,20000.0,136,Diploma,0
49,65,48,55,83.4,Pune,90000.0,200,Diploma,0
88,99,87,100,111.8,Mumbai,200000.0,185,Arts,0
54,59,53,62,80.4,Pune,90000.0,174,Arts,0
63,73,62,68,89.8,Nashik,70000.0,183,Commerce,0
65,65,64,63,72.0,Mumbai,70000.0,103,Arts,0
82,80,81,77,86.4,Mumbai,10000.0,112,Arts,0
52,57,51,56,55.6,Pune,180000.0,62,Arts,0
87,84,86,85,93.4,Nashik,150000.0,125,Diploma,0
70,71,69,74,76.0,Nashik,80000.0,96,Diploma,0
84,83,83,78,94.4,Mumbai,50000.0,144,Arts,0
71,66,70,60,74.6,Nashik,160000.0,106,Diploma,0
63,67,62,67,82.2,Nashik,100000.0,152,Arts,0
51,72,50,79,74.2,Pune,170000.0,119,Arts,0
84,73,83,69,72.8,Mumbai,30000.0,55,Diploma,0
71,74,70,68,83.2,Pune,180000.0,133,Diploma,0
74,73,73,67,82.6,Mumbai,200000.0,126,Arts,0
68,59,67,62,85.8,Pune,170000.0,173,Diploma,0
57,56,56,54,67.8,Pune,120000.0,116,Diploma,0
82,93,81,93,96.8,Pune,100000.0,135,Arts,0
57,58,56,64,83.2,Mumbai,90000.0,181,Diploma,0
47,58,46,67,69.6,Mumbai,190000.0,130,Diploma,0
59,85,58,80,86.4,Mumbai,50000.0,150,Arts,0
41,39,40,34,47.2,Nashik,120000.0,82,Diploma,0
62,67,61,62,68.4,Nashik,180000.0,90,Arts,0
86,83,85,86,96.8,Pune,130000.0,144,Diploma,0
69,71,68,65,65.2,Mumbai,60000.0,53,Arts,0
65,59,64,53,67.8,Pune,130000.0,98,Commerce,0
68,63,67,54,77.0,Nashik,110000.0,133,Arts,0
64,66,63,59,82.2,Nashik,150000.0,159,Arts,0
61,72,60,70,80.8,Mumbai,110000.0,141,Diploma,0
61,56,60,55,82.4,Nashik,170000.0,180,Diploma,0
47,59,46,50,68.0,Pune,110000.0,138,Arts,0
73,66,72,66,75.0,Pune,130000.0,98,Diploma,0
50,48,49,53,70.8,Pune,170000.0,154,Arts,0
75,68,74,64,75.0,Mumbai,90000.0,94,Commerce,0
75,66,74,73,88.0,Nashik,110000.0,152,Arts,0
70,56,69,51,83.2,Nashik,10000.0,170,Diploma,0
89,88,88,82,85.0,Nashik,170000.0,78,Diploma,0
67,81,66,79,92.4,Nashik,160000.0,169,Diploma,0
78,81,77,80,75.8,Nashik,30000.0,63,Diploma,0
59,73,58,69,85.4,Mumbai,40000.0,168,Diploma,0
73,83,72,76,89.4,Pune,160000.0,143,Arts,0
79,82,78,73,94.8,Nashik,30000.0,162,Diploma,0
67,74,66,77,82.6,Pune,150000.0,129,Commerce,0
69,66,68,60,70.2,Nashik,200000.0,88,Commerce,0
86,81,85,80,90.0,Pune,90000.0,118,Diploma,0
47,46,46,42,51.4,Mumbai,70000.0,76,Arts,0
81,73,80,72,87.8,Pune,90000.0,133,Arts,0
64,85,63,85,79.0,Pune,10000.0,98,Diploma,0
100,92,99,97,95.2,Nashik,100000.0,88,Arts,0
65,77,64,74,88.2,Mumbai,120000.0,161,Diploma,0
65,58,64,49,73.8,Mumbai,190000.0,133,Diploma,0
53,61,52,62,72.2,Mumbai,90000.0,133,Arts,0
37,56,36,47,52.2,Nashik,200000.0,85,Diploma,0
79,89,78,89,96.6,Mumbai,190000.0,148,Diploma,0
53,54,52,48,81.2,Mumbai,90000.0,199,Arts,0
100,100,99,100,115.0,Nashik,190000.0,176,Commerce,0
72,65,71,68,95.0,Nashik,140000.0,199,Diploma,0
53,58,52,55,54.4,Pune,60000.0,54,Diploma,0
54,54,53,45,66.6,Nashik,150000.0,127,Arts,0
71,70,70,76,85.2,Pune,20000.0,139,Diploma,0
77,90,76,91,103.2,Nashik,40000.0,182,Diploma,0
75,58,74,62,69.4,Nashik,80000.0,78,Arts,0
84,87,83,91,107.0,Nashik,90000.0,190,Arts,0
26,31,25,38,58.0,Mumbai,160000.0,170,Diploma,0
72,67,71,65,74.6,Pune,160000.0,98,Arts,0
77,88,76,85,88.4,Mumbai,90000.0,116,Arts,0
91,74,90,76,78.8,Mumbai,80000.0,63,Diploma,0
83,85,82,90,90.8,Pune,130000.0,114,Diploma,0
63,69,62,74,75.4,Pune,100000.0,109,Diploma,0
68,86,67,84,89.0,Nashik,20000.0,140,Diploma,0
59,67,58,61,69.6,Mumbai,150000.0,103,Diploma,0
90,90,89,91,84.2,Mumbai,20000.0,61,Diploma,0
71,76,70,83,78.8,Mumbai,20000.0,94,Commerce,0
76,62,75,66,83.2,Nashik,180000.0,137,Arts,0
80,68,79,72,79.8,Nashik,140000.0,100,Arts,0
55,64,54,70,71.2,Pune,120000.0,113,Diploma,0
76,71,75,67,95.2,Pune,100000.0,187,Diploma,0
73,71,72,68,96.0,Mumbai,50000.0,196,Arts,0
52,59,51,56,62.8,Pune,120000.0,96,Diploma,0
68,68,67,61,92.0,Nashik,150000.0,196,Commerce,0
59,52,58,46,64.6,Pune,20000.0,108,Commerce,0
49,52,48,54,55.6,Nashik,120000.0,75,Diploma,0
70,74,69,71,73.6,Pune,120000.0,84,Commerce,0
61,47,60,56,75.2,Mumbai,10000.0,152,Diploma,0
60,75,59,74,89.0,Mumbai,30000.0,177,Arts,0
64,53,63,57,78.6,Mumbai,40000.0,156,Arts,0
79,82,78,82,99.4,Mumbai,140000.0,176,Diploma,0
65,85,64,76,92.8,Pune,170000.0,174,Diploma,0
64,64,63,70,84.4,Nashik,170000.0,161,Arts,0
83,83,82,90,100.8,Pune,170000.0,166,Diploma,0
81,88,80,90,82.6,Nashik,130000.0,74,Arts,0
54,64,53,68,68.8,Mumbai,120000.0,105,Diploma,0
68,64,67,66,86.4,Pune,130000.0,167,Arts,0
54,48,53,52,71.8,Pune,40000.0,152,Diploma,0
59,78,58,76,70.2,Nashik,160000.0,80,Diploma,0
66,69,65,68,71.8,Pune,160000.0,91,Diploma,0
76,71,75,72,76.4,Mumbai,160000.0,88,Diploma,0
74,79,73,82,84.2,Nashik,110000.0,113,Arts,0
94,87,93,92,113.2,Nashik,30000.0,200,Diploma,0
63,61,62,54,68.2,Pune,170000.0,101,Commerce,0
95,89,94,92,114.0,Pune,50000.0,200,Diploma,0
40,59,39,54,78.2,Mumbai,170000.0,199,Arts,0
82,82,81,80,91.0,Mumbai,10000.0,130,Arts,0
68,70,67,66,88.8,Pune,160000.0,173,Arts,0
55,59,54,54,81.8,Nashik,30000.0,187,Diploma,0
79,78,78,77,92.8,Mumbai,190000.0,152,Arts,0
86,92,85,87,96.2,Pune,100000.0,131,Arts,0
76,71,75,73,93.4,Mumbai,200000.0,172,Diploma,0
64,50,63,43,83.4,Nashik,20000.0,197,Arts,0
62,49,61,52,62.8,Pune,150000.0,90,Commerce,0
54,61,53,62,60.8,Nashik,110000.0,74,Arts,0
77,97,76,94,93.0,Mumbai,190000.0,121,Arts,0
76,87,75,85,91.0,Mumbai,110000.0,132,Diploma,0
74,89,73,84,95.0,Pune,90000.0,155,Diploma,0
66,74,65,73,94.8,Nashik,100000.0,196,Diploma,0
66,78,65,78,77.4,Mumbai,180000.0,100,Diploma,0
67,78,66,79,77.4,Nashik,130000.0,97,Diploma,0
71,49,70,52,73.6,Mumbai,30000.0,126,Arts,0
91,86,90,84,83.2,Nashik,170000.0,65,Diploma,0
69,58,68,57,75.2,Pune,120000.0,124,Arts,0
54,59,53,50,68.0,Mumbai,100000.0,124,Diploma,0
53,52,52,49,62.4,Mumbai,150000.0,106,Arts,0
68,60,67,59,83.4,Pune,10000.0,163,Diploma,0
56,61,55,60,74.0,Nashik,160000.0,138,Arts,0
36,53,35,43,67.4,Nashik,80000.0,170,Diploma,0
29,41,28,47,59.8,Pune,180000.0,154,Diploma,0
62,74,61,70,82.2,Pune,150000.0,144,Commerce,0
68,67,67,73,71.6,Nashik,20000.0,83,Diploma,0
47,54,46,53,64.4,Nashik,30000.0,122,Diploma,0
62,61,61,58,72.0,Nashik,190000.0,118,Diploma,0
79,88,78,94,97.8,Nashik,120000.0,150,Arts,0
73,69,72,68,84.8,Mumbai,40000.0,142,Arts,0
66,83,65,83,72.6,Nashik,100000.0,66,Diploma,0
51,60,50,58,78.6,Pune,110000.0,174,Diploma,0
51,66,50,62,56.0,Nashik,10000.0,51,Arts,0
85,66,84,71,95.2,Pune,180000.0,170,Diploma,0
97,92,96,86,111.8,Pune,80000.0,188,Commerce,0
75,69,74,68,84.4,Pune,170000.0,136,Diploma,0
79,82,78,80,85.4,Mumbai,140000.0,108,Arts,0
81,77,80,79,103.2,Mumbai,140000.0,199,Arts,0
82,95,81,89,107.6,Pune,150000.0,191,Diploma,0
64,63,63,66,81.6,Pune,120000.0,152,Diploma,0
78,83,77,80,83.0,Nashik,60000.0,97,Arts,0
92,100,91,97,93.2,Nashik,120000.0,86,Arts,0
72,67,71,64,91.6,Mumbai,40000.0,184,Arts,0
62,67,61,64,87.6,Mumbai,180000.0,184,Commerce,0
79,72,78,69,99.2,Nashik,30000.0,198,Commerce,0
79,76,78,65,84.4,Nashik,100000.0,124,Arts,0
87,90,86,88,90.0,Pune,90000.0,99,Diploma,0
40,48,39,50,46.6,Nashik,20000.0,56,Arts,0
77,62,76,64,68.8,Nashik,150000.0,65,Diploma,0
53,45,52,40,61.8,Nashik,180000.0,119,Diploma,0
32,39,31,33,45.4,Mumbai,110000.0,92,Diploma,0
55,72,54,79,64.6,Mumbai,170000.0,63,Commerce,0
61,67,60,66,73.8,Pune,90000.0,115,Commerce,0
53,70,52,70,79.0,Mumbai,30000.0,150,Arts,0
73,66,72,62,70.8,Nashik,170000.0,81,Diploma,0
74,75,73,79,94.6,Nashik,10000.0,172,Arts,0
63,74,62,74,92.2,Pune,100000.0,188,Diploma,0
96,90,95,92,100.4,Mumbai,20000.0,129,Diploma,0
63,80,62,80,67.8,Pune,10000.0,54,Commerce,0
48,51,47,46,68.2,Mumbai,100000.0,149,Commerce,0
48,43,47,45,70.2,Mumbai,90000.0,168,Diploma,0
92,100,91,100,108.8,Nashik,200000.0,161,Arts,0
61,71,60,78,64.0,Mumbai,140000.0,50,Diploma,0
63,48,62,47,66.4,Mumbai,10000.0,112,Arts,0
68,68,67,67,72.2,Pune,50000.0,91,Diploma,0
71,75,70,70,88.8,Nashik,160000.0,158,Arts,0
91,96,90,92,96.4,Mumbai,50000.0,113,Diploma,0
53,62,52,56,58.4,Nashik,60000.0,69,Diploma,0
50,66,49,64,70.6,Nashik,50000.0,124,Diploma,0
74,81,73,71,69.8,Mumbai,20000.0,50,Diploma,0
40,55,39,53,60.6,Nashik,170000.0,116,Arts,0
61,51,60,52,77.2,Pune,40000.0,162,Commerce,0
81,91,80,89,82.8,Mumbai,160000.0,73,Arts,0
48,56,47,58,80.8,Mumbai,190000.0,195,Arts,0
53,61,52,68,73.0,Nashik,80000.0,131,Diploma,0
81,97,80,96,95.2,Pune,100000.0,122,Diploma,0
77,79,76,80,94.6,Nashik,160000.0,161,Commerce,0
63,73,62,78,88.2,Mumbai,160000.0,165,Arts,0
73,75,72,80,92.2,Pune,120000.0,161,Diploma,0
69,77,68,77,87.0,Mumbai,40000.0,144,Arts,0
65,76,64,76,96.0,Nashik,60000.0,199,Arts,0
55,73,54,73,78.6,Mumbai,200000.0,138,Diploma,0
44,63,43,62,74.4,Nashik,90000.0,160,Diploma,0
54,64,53,65,65.6,Mumbai,190000.0,92,Arts,0
48,66,47,65,66.2,Nashik,200000.0,105,Arts,0
58,57,57,54,75.4,Mumbai,60000.0,151,Diploma,0
71,62,70,50,63.4,Mumbai,80000.0,64,Diploma,0
68,68,67,64,84.6,Mumbai,160000.0,156,Commerce,0
74,76,73,73,98.6,Nashik,120000.0,197,Diploma,0
92,100,91,99,111.2,Mumbai,70000.0,174,Commerce,0
56,79,55,72,78.4,Nashik,150000.0,130,Arts,0
30,24,29,15,59.6,Nashik,130000.0,200,Arts,0
53,54,52,48,74.2,Nashik,40000.0,164,Commerce,0
69,77,68,73,83.8,Nashik,160000.0,132,Diploma,0
65,82,64,81,73.4,Mumbai,20000.0,75,Commerce,0
54,60,53,63,64.0,Mumbai,160000.0,90,Diploma,0
29,29,28,30,33.6,Mumbai,100000.0,52,Diploma,0
76,78,75,80,85.0,Pune,130000.0,116,Arts,0
60,57,59,51,82.8,Mumbai,120000.0,187,Commerce,0
84,89,83,90,108.6,Nashik,20000.0,197,Diploma,0
75,72,74,62,80.0,Pune,140000.0,117,Arts,0
85,84,84,82,80.6,Pune,120000.0,68,Arts,0
40,58,39,54,65.0,Mumbai,50000.0,134,Commerce,0
61,64,60,62,77.8,Pune,30000.0,142,Commerce,0
58,63,57,65,85.2,Pune,20000.0,183,Diploma,0
69,60,68,63,78.4,Mumbai,140000.0,132,Commerce,0
58,59,57,66,75.4,Pune,100000.0,137,Diploma,0
94,90,93,91,98.2,Mumbai,50000.0,123,Arts,0
65,77,64,74,81.0,Pune,20000.0,125,Commerce,0
82,93,81,93,82.8,Mumbai,100000.0,65,Diploma,0
60,68,59,72,85.4,Mumbai,180000.0,168,Science,0
37,45,36,38,61.8,Nashik,100000.0,153,Commerce,0
88,78,87,83,81.6,Pune,140000.0,72,Arts,0
95,81,94,84,110.6,Mumbai,190000.0,199,Diploma,0
65,73,64,68,87.4,Pune,120000.0,167,Commerce,0
35,61,34,54,57.6,Nashik,160000.0,104,Arts,0
62,63,61,56,63.8,Pune,130000.0,77,Arts,0
58,51,57,52,80.2,Mumbai,190000.0,183,Diploma,0
100,96,99,86,89.6,Pune,110000.0,67,Arts,0
61,58,60,62,78.6,Pune,120000.0,152,Arts,0
100,97,99,99,117.4,Pune,190000.0,192,Diploma,0
69,70,68,63,73.2,Nashik,180000.0,96,Diploma,0
61,48,60,46,55.8,Mumbai,190000.0,64,Diploma,0
49,57,48,46,75.8,Nashik,130000.0,179,Diploma,0
44,51,43,55,62.2,Mumbai,200000.0,118,Diploma,0
67,64,66,70,90.2,Pune,110000.0,184,Diploma,0
79,60,78,65,93.4,Nashik,10000.0,185,Arts,0
66,74,65,81,92.8,Pune,80000.0,178,Diploma,0
75,88,74,85,88.6,Mumbai,160000.0,121,Arts,0
84,84,83,80,82.8,Nashik,120000.0,83,Diploma,0
71,74,70,64,91.6,Pune,130000.0,179,Commerce,0
67,80,66,81,78.0,Nashik,190000.0,96,Diploma,0
80,92,79,88,93.0,Pune,180000.0,126,Diploma,0
86,76,85,74,75.0,Mumbai,10000.0,54,Diploma,0
76,74,75,73,96.8,Nashik,140000.0,186,Commerce,0
